Alérgenos,Cantidad Neta:,Cantidad neta del alimento (Formato texto libre):,Código EAN Producto:,Declaración Alérgeno:,Declaración Nutricional:,Descripción de la variante de producción:,Descripción del rango de raciones:,Descripción producto,Descripción:,Dirección Proveedor:,Fecha efectiva de la variante de producción:,Instrucciones Uso:,Lista Ingredientes:,Marca:,Menciones Obligatorias:,Modo de empleo:,Nombre Alimento:,Nombre Proveedor:,Número Raciones:,Pais Origen:,Peso Neto:,Porcentaje Alcohol:,Variedad:,child_1_cat,child_2_cat,child_3_cat,child_4_cat,child_5_cat,price,product_id,root_cat
[],36 g,(12x3g),08480000113191,,"Acidulante (ácido cítrico), maltodextrina, extracto de té negro (11%), edulcorantes (aspartamo y acesulfamo potásico), pulpa de melocotón en polvo (5%)*, aroma, antiaglomerante (dióxido de silicio), colorante (E 150 d). *Maltodextrina y sólidos de fruta. Contiene una fuente de fenilalanina.",,12 sobres," REFRESCO TE MELOCOTON PARA DILUIR (CON EDULCORANTES), HACENDADO, CAJA 12 SOBRES - 36 g",Bebida refrescante de té con melocotón para diluir con edulcorantes Hacendado (12x3g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,Producto sin azúcar preparado según modo de empleo. Producto sin aporte energético preparado según modo de empleo.,"['Acidulante (ácido cítrico)', ' maltodextrina', ' extracto de té negro (11%)', ' edulcorantes (aspartamo y acesulfamo potásico)', ' pulpa de melocotón en polvo (5%)*', ' aroma', ' antiaglomerante (dióxido de silicio)', ' colorante (E 150 d). *Maltodextrina y sólidos de fruta. Contiene una fuente de fenilalanina.']",Hacendado,,Manténgase en lugar fresco y seco.,Bebida refrescante de té con melocotón para diluir con edulcorantes,"Martínez y Cantó, S.L.",12,,,,,CAFES E INFUSIONES,INFUSIONES,TE,none,none,"100 GR: 3,19 Euros",11319,ALIMENTACION
[],15 g,"10x1,5g",08480000113924,,,,"10 sobres (15g), 1,5g/sobre"," TE MATCHA EN POLVO, HACENDADO, CAJA 10 SOBRES x 1,5 g - 15 g",Té Matcha Hacendado 15g,"Kohmarkt 16, A-1010 Viena, Austria",,"El Té Matcha es originario de Japón y de la traduicional ceremonía del té. Es un té de alta calidad, que se obtiene de las hojas enteras del té verde, que tras un proceso especial de cultivo, recolección y secado, se muele para obtemer un polvo fino y verde intenso.","['Té verde en polvo 100%. Contenido elevado de cafeína', ' no recomendable para niños', ' ni mujeres embarazadas o en periodo de lactancia. Por cada sobre de 1', '5g el contenido en cafeína es de 0', '045g.']",Hacendado,"Té verde en polvo 100%. Contenido elevado de cafeína, no recomendable para niños, ni mujeres embarazadas o en periodo de lactancia. Por cada sobre de 1,5g el contenido en cafeína es de 0,045g.",Almacenar en lugar fresco y seco,Té verde en polvo (Té Matcha),KISSA Tea GmbH,,,,,,CAFES E INFUSIONES,INFUSIONES,TE,none,none,"100 GR: 18,33 Euros",11392,ALIMENTACION
['gluten'],32.5 g,(25x1.3g),08480000113245,,,Manténgase en lugar fresco y seco.,25 bolsitas," INFUSION MANZANILLA CON ANIS, HACENDADO, CAJA 25 BOLSITAS - 33 g",Manzanilla con anís Hacendado (25x1.3g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Manzanilla (65%), anís verde (30%) y aroma de anís (5%). Trazas de gluten.","['Manzanilla (65%)', ' anís verde (30%) y aroma de anís (5%). Trazas de gluten.']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Manzanilla con anís,"Martínez y Cantó, S.L.",25,,,,,CAFES E INFUSIONES,INFUSIONES,"MANZANILLA, POLEO Y TILA",none,none,"100 GR: 1,82 Euros",11324,ALIMENTACION
[],40 g,(25x1.6g),08480000113009,,,Manténgase en lugar fresco y seco.,25 bolsitas," INFUSION MANZANILLA CON MENTA, HACENDADO, CAJA 20 BOLSITAS - 40 g",Manzanilla con menta Hacendado (25x1.6g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Manzanilla (70%), menta (30%).","['Manzanilla (70%)', ' menta (30%).']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Manzanilla con menta,"Martínez y Cantó, S.L.",25,,,,,CAFES E INFUSIONES,INFUSIONES,"MANZANILLA, POLEO Y TILA",none,none,"100 GR: 2,25 Euros",11300,ALIMENTACION
['gluten'],26 g,(20x1.3g),08480000113634,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION MANZANILLA SABOR MIEL CON EDULCORANTE, HACENDADO, CAJA 20 BOLSITAS - 26 g",Manzanilla sabor miel Hacendado (20x1.3g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Manzanilla (95%), edulcorante (aspartamo) y aroma miel. Contiene una fuente de fenilalanina. Trazas de gluten.","['Manzanilla (95%)', ' edulcorante (aspartamo) y aroma miel. Contiene una fuente de fenilalanina. Trazas de gluten.']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Manzanilla sabor miel con edulcorante,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,"MANZANILLA, POLEO Y TILA",none,none,"100 GR: 3,81 Euros",11363,ALIMENTACION
[],33.75 g,(25x1.35g),08480000113627,,,Manténgase en lugar fresco y seco.,25 bolsitas," INFUSION MANZANILLA, HACENDADO, CAJA 25 BOLSITAS - 33.7 g",Manzanilla Hacendado (25x1.35g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,Manzanilla,['Manzanilla'],Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Manzanilla,"Martínez y Cantó, S.L.",25,,,,,CAFES E INFUSIONES,INFUSIONES,"MANZANILLA, POLEO Y TILA",none,none,"100 GR: 1,16 Euros",11362,ALIMENTACION
['gluten'],26 g,(20x1.3g),08480000114099,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION MEZCLA TILA - NARANJO (BIENESTAR), HACENDADO, CAJA 20 BOLSITAS - 26 g",Tila-naranjo Hacendado (20x1.3g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Tila (48%), hoja de naranjo (48%) y aroma (4%). Trazas de gluten.","['Tila (48%)', ' hoja de naranjo (48%) y aroma (4%). Trazas de gluten.']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Bienestar: Tila-Naranjo,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,"MANZANILLA, POLEO Y TILA",none,none,"100 GR: 4,23 Euros",11409,ALIMENTACION
[],37.5 g,(25x1.5g),08480000113542,,,Manténgase en lugar fresco y seco.,25 bolsitas," INFUSION POLEO MENTA, HACENDADO, CAJA 25 BOLSITAS - 37,5 g",Menta poleo Hacendado (25x1.5g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Menta piperita (88%), poleo (12%).","['Menta piperita (88%)', ' poleo (12%).']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Menta poleo,"Martínez y Cantó, S.L.",25,,,,,CAFES E INFUSIONES,INFUSIONES,"MANZANILLA, POLEO Y TILA",none,none,"100 GR: 1,20 Euros",11354,ALIMENTACION
[],30 g,(25x1.2g),08480000113733,,,Manténgase en lugar fresco y seco.,25 bolsitas," INFUSION TILA, HACENDADO, CAJA 25 BOLSITAS - 30 g",Tila Hacendado (25x1.2g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,Tila,['Tila'],Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Tila,"Martínez y Cantó, S.L.",25,,,,,CAFES E INFUSIONES,INFUSIONES,"MANZANILLA, POLEO Y TILA",none,none,"100 GR: 1,63 Euros",11373,ALIMENTACION
['gluten'],30 g,"(20x1,5g)",08480000113511,,,,20 bolsitas," INFUSION DIGEST, HACENDADO, CAJA 20 BOLSITAS - 30 g","Digest Hacendado (20x1,5g)","Paraje Cucuch, 22-03660 Novelda (Alicante)",,Complemento alimenticio. Condiciones de uso: 3 bolsitas filtro al día. No superar la cantidad diaria recomendada. Los complementos alimenticios no deben reemplazar una alimentación variada y equilibrada y un modo de vida sano. No administrar a niños menores de 12 años. Mantener fuera del alcance y vista de los niños más pequeños.,"['Por bolsita filtro: Manzanilla (Matricaria recutita L. flor)', ' menta piperita (Mentha piperita L. hojas)', ' boldo (Pemus boldus MOLINA', ' hojas) 12%', ' hinojo (Foeniculum vulgare Miller', ' frutos)', ' aroma. Trazas de gluten. 3 bolsitas filtro contienen 540 mg de boldo.']",Hacendado,"Por bolsita filtro: Manzanilla (Matricaria recutita L. flor), menta piperita (Mentha piperita L. hojas), boldo (Pemus boldus MOLINA, hojas) 12%, hinojo (Foeniculum vulgare Miller, frutos), aroma. Trazas de gluten. 3 bolsitas filtro contienen 540 mg de boldo.",Manténgase en lugar fresco y seco.,Digest. Infusión de plantas aromatizada.,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 3,33 Euros",11351,ALIMENTACION
['gluten'],30 g,"(20x1,5g)",08480000113504,,,,20 bolsitas," INFUSION DORMIR, HACENDADO, CAJA 20 BOLSITAS - 30 g","Dormir Hacendado (20x1,5g)","Paraje Cucuch, 22-03660 Novelda (Alicante)",,Complemento alimenticio. Condiciones de uso: 1 o 2 bolsitas-filtro antes de acostarse. Mantener fuera del alcance y vista de los niños más pequeños. Los complementos alimenticios no deben reemplazar una alimentación variada y equilibrada y un modo de vida sano. No superar la cantidad diaria recomendada.,"['Por bolsita filtro: Melisa (Melissa officinalis L. hojas)', ' Pasiflora (Passiflora incarnata L. parte aérea) 20%', ' aromas', ' Tila (Tilia tomentosa Moench.flor)', ' Valeriana (Valeriana officinalis L. raíz) 2%. Trazas de gluten. 2 bolsitas filtro contienen 600 mg de pasiflora y 60 mg de valeriana.']",Hacendado,"Por bolsita filtro: Melisa (Melissa officinalis L. hojas), Pasiflora (Passiflora incarnata L. parte aérea) 20%, aromas, Tila (Tilia tomentosa Moench.flor), Valeriana (Valeriana officinalis L. raíz) 2%. Trazas de gluten. 2 bolsitas filtro contienen 600 mg de pasiflora y 60 mg de valeriana.",Manténgase en lugar fresco y seco.,Dormir. Infusión de plantas aromatizada.,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 3,33 Euros",11350,ALIMENTACION
['gluten'],30 g,"(20x1,5g)",08480000113528,,,,20 bolsitas," INFUSION FIGURA, HACENDADO, CAJA 20 BOLSITAS - 30 g","Figura Hacendado (20x1,5g)","Paraje Cucuch, 22-03660 Novelda (Alicante)",,Complemento alimenticio. Condiciones de uso: 1 bolsita-filtro al día. No superar la cantidad diaria recomendada. Los complementos alimenticios no deben reemplazar una alimentación variada y equilibrada y un modo de vida sano. Consultar al médico en caso de embarazo o lactancia. No administrar a niños menores de 12 años. No prolongar su consumo más de 2 semanas sin la recomendación de un especialista. Mantener fuera del alcance y vista de los niños más pequeños.,"['Por bolsita filtro: Té verde (Camellia sinensis (L.) Kuntze', ' hojas)', ' cola de caballo (Equisetum arvense L.', ' partes aéreas) 27% (405 mg)', ' sen (Cassia angustifolia Vahl.', ' hojas) 25% (375 mg)', ' aromas', ' mate (Ilex paraguariensis St. Hil.', ' hojas)', ' alcachofa (Cynara scolymus L.', ' hojas) 3% (45 mg). Trazas de gluten.']",Hacendado,"Por bolsita filtro: Té verde (Camellia sinensis (L.) Kuntze, hojas), cola de caballo (Equisetum arvense L., partes aéreas) 27% (405 mg), sen (Cassia angustifolia Vahl., hojas) 25% (375 mg), aromas, mate (Ilex paraguariensis St. Hil., hojas), alcachofa (Cynara scolymus L., hojas) 3% (45 mg). Trazas de gluten.",Manténgase en lugar fresco y seco.,Figura. Infusión de plantas aromatizada.,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 3,33 Euros",11352,ALIMENTACION
[],37.5 g,25x1.50G,08412900401306,,,,," INFUSION MEZCLA DELGAXAN (AYUDA MANTENER TU PESO), POMPADOUR, CAJA 25 BOLSITAS - 37.5 g",DELGAXAN 25b,"CTRA. A MADRID KM 405, POLIG. IND. LAS ATALAYAS PAR. VIII 03114 ALICANTE",,"Cantidad diaria recomendada: 1,5g equivalente a 1 bolsita. No superar la dosis diaria expresamente recomendada. Mantener fuera del alcance de los niños. Esta Infusión no sustituye a una alimentación variada y equilibrada ni a una forma de vida sana. No prolongue la ingesta durante más de 6 semanas sin consultar a su médico. Evite el consumo en personas mayores, niños y durante el embarazo, menstruación y periodos de lactancia. Se recomienda una bolsita por taza.","['Sen', ' Cola de Caballo', ' Menta piperita']",POMPADOUR,"Sen, Cola de Caballo, Menta piperita",Mantener en lugar fresco y seco.,Delgaxan Pompadour. Infusión de plantas naturales. Complemento Alimenticio.,"POMPADOUR IBÉRICA, S.A",25,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 5,47 Euros",11343,ALIMENTACION
[],44 g,20X2.20 G,08412900400354,,,,Veinte," INFUSION MEZCLA DIGESTIVE MULTINFUSION, POMPADOUR, CAJA 20 BOLSITAS - 44 g",DIGESTIVE PLUS.,"CTRA. A MADRID KM 405, POLIG. IND. LAS ATALAYAS PAR. VIII, 03114 ALICANTE",,"Rooibos, Manzanilla (13,64%), Anís, Hinojo, Menta crespa, Menta piperita, Alcaravea (10%), raíz de Regaliz, hojas de zarzamora","['Rooibos', ' Manzanilla (13', '64%)', ' Anís', ' Hinojo', ' Menta crespa', ' Menta piperita', ' Alcaravea (10%)', ' raíz de Regaliz', ' hojas de zarzamora']",POMPADOUR,,Mantener en lugar fresco y seco.,Digestive Plus Pompadour. Infusión de plantas naturales. Complemento Alimenticio.,"POMPADOUR IBÉRICA, S.A",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 3,86 Euros",11316,ALIMENTACION
[],44 g,20x2.20 G,08412900400347,,,,," INFUSION MEZCLA DUERME BIEN, POMPADOUR, CAJA 20 BOLSITAS - 44 g",DUERME BIEN PLUS,"CTRA. A MADRID KM 405, POLIG. IND. LAS ATALAYAS PAR. VIII 03114 ALICANTE",,Esta infusión no sustituye a una alimentación variada y equilibrada ni a una forma de vida sana. ¡Se recomienda una bolsita por taza!,"['Rooibos', ' Melisa', ' Honeybush', ' Anís', ' Canela', ' Pasiflora (10%)', ' Regaliz', ' lúpulo', ' dulces hojas de Zarzamora', ' Cardamomo y flor de loto (2%). Contiene Regaliz.']",POMPADOUR,"Rooibos, Melisa, Honeybush, Anís, Canela, Pasiflora (10%), Regaliz, lúpulo, dulces hojas de Zarzamora, Cardamomo y flor de loto (2%). Contiene Regaliz.",Mantener en lugar fresco y seco.,Duerme Bien Plus. Infusión de plantas naturales y especias. Complemento alimenticio.,"POMPADOUR IBÉRICA, S.A",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 3,86 Euros",11313,ALIMENTACION
[],30 g,(20x1.5g),08480000119070,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION MEZCLA EUCALIPTO/TOMILLO/ROMERO/MENTA (RESPIR), HACENDADO, CAJA 20 BOLSITAS - 30 g","Mezcla de tomillo, eucalipto, romero y menta (20x1.5g)","Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Tomillo (25%), eucalipto (25%), romero (25%) y menta piperita (25%).","['Tomillo (25%)', ' eucalipto (25%)', ' romero (25%) y menta piperita (25%).']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Respir,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 2,97 Euros",11907,ALIMENTACION
[],55 g,25X2.20 G,08412900401290,,,,," INFUSION MEZCLA QUEMAGRASA, POMPADOUR, CAJA 25 BOLSITAS - 55 g",QUEMAGRASA 25b,"CTRA. A MADRID KM 405, POLIG. IND. LAS ATALAYAS PAR. VIII, 03114 ALICANTE",,"Cantidad diaria recomendada: 6,6g equivalente a 3 bolsitas (equivalente a 1,19g de guaraná). No superar la dosis diaria expresamente recomendada. Mantener fuera del alcance de los niños. Esta Infusión no sustituye a una alimentación variada y equilibrada ni a una forma de vida sana. Evite el consumo en personas mayores, niños y durante el embarazo, menstruación y períodos de lactancia. Contiene Gingko biloba: Si toma anticoagulantes, pregunte a su médico. Contiene Cafeína. No recomendado para niños ni mujeres embarazadas. ¡Se recomienda una bolsita por taza!","['Té verde', ' Guaraná (18%)', ' Cola de caballo', ' Té rojo', ' Ginkgo biloba y aroma de fresa (6%).']",POMPADOUR,"Té verde, Guaraná (18%), Cola de caballo, Té rojo, Ginkgo biloba y aroma de fresa (6%).",Mantener en lugar fresco y seco.,Quema-grasa Pompadour. Infusión de plantas con sabor a fresa. Complemento Alimenticio.,"POMPADOUR IBÉRICA, S.A",25,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 3,73 Euros",11347,ALIMENTACION
[],30 g,(20x1.5g),08480000119087,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION MEZCLA TILA/AZAHAR/MELISA/HIERBALUISA (RELAX), HACENDADO, CAJA 20 BOLSITAS - 30 g","Mezcla de tila, azahar, melisa y hierba luisa (20x1.5g)","Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Tila (25%), azahar (25%), melisa (25%) y hierba luisa (25%).","['Tila (25%)', ' azahar (25%)', ' melisa (25%) y hierba luisa (25%).']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Relax,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 2,80 Euros",11908,ALIMENTACION
['gluten'],35 g,(20x1.75g),08480000114181,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION MEZCLA 3 TES (TE VERDE, ROJO Y BLANCO), HACENDADO, CAJA 20 BOLSITAS - 35 g","Mezcla 3 tés: té blanco, té verde y té rojo Hacendado (20x1.75g)","Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Té blanco (35%), té verde (30%), té rojo (30%) y aroma de ciruela (5%).  Trazas de gluten.","['Té blanco (35%)', ' té verde (30%)', ' té rojo (30%) y aroma de ciruela (5%).  Trazas de gluten.']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.","Mezcla de té blanco, té verde y té rojo","Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,ESPECIALIDAD,none,none,"100 GR: 3,29 Euros",11418,ALIMENTACION
['gluten'],30 g,(20x1.5g),08480000113689,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION COLA DE CABALLO, HACENDADO, CAJA 20 BOLSITAS - 30 g",Cola de caballo Hacendado (20x1.5g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,Complemento alimenticio. Recomendaciones de uso: - No tomar más de 3 bolsitas-filtro al día. - No superar la cantidad diaria recomendada. - Los complementos alimenticios no pueden sustituir una alimentación variada y equilibrada y un modo de vida sano. - Consultar al médico en caso de embarazo o lactancia. Mantener fuera del alcance y vista de los niños.,"['Por bolstia filtro: Cola de caballo (Equisetum arvense L. partes aéreas) 96%', ' aroma de limón 4%. Trazas de gluten. 3 bolsitas filtro contienen 4320 mg de cola de caballo.']",Hacendado,"Por bolstia filtro: Cola de caballo (Equisetum arvense L. partes aéreas) 96%, aroma de limón 4%. Trazas de gluten. 3 bolsitas filtro contienen 4320 mg de cola de caballo.","La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Cola de caballo,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,OTRAS INFUSIONES,none,none,"100 GR: 4,00 Euros",11368,ALIMENTACION
['gluten'],40 g,(20x2g),08480000113108,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION FRIA CON FRUTOS DEL BOSQUE, HACENDADO, CAJA 20 BOLSITAS - 40 g",Infusión fría. Frutos del bosque Hacendado (20x2g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Hibisco 60%, escaramujo 30%, (moras, frambuesas, fresas) 5%, aroma de frutos del bosque 5%. Trazas de gluten.","['Hibisco 60%', ' escaramujo 30%', ' (moras', ' frambuesas', ' fresas) 5%', ' aroma de frutos del bosque 5%. Trazas de gluten.']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Infusión fría. Frutos del bosque,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,OTRAS INFUSIONES,none,none,"100 GR: 3,25 Euros",11310,ALIMENTACION
['gluten'],40 g,(20x2g),08480000113207,,,Manténgase en lugar fresco y seco.,20 bolsitas," INFUSION FRIA SABOR PIÑA COLADA CON TE VERDE Y COLA DE CABALLO, HACENDADO, CAJA 20 BOLSITAS - 40 g",Infusión fría sabor piña colada. Té verde con cola de caballo Hacendado (20x2g),"Paraje Cucuch, 22-03660 Novelda (Alicante)",,"Té verde 50%, cola de caballo 27%, aroma de piña 10%, extracto de té verde 7%, aroma de coco 4%, piña 1%, coco 1%. Trazas de gluten.","['Té verde 50%', ' cola de caballo 27%', ' aroma de piña 10%', ' extracto de té verde 7%', ' aroma de coco 4%', ' piña 1%', ' coco 1%. Trazas de gluten.']",Hacendado,,"La información nutricional puede que no aparezca, de manera temporal, en algunas unidades.",Infusión fría. Té verde con cola de caballo sabor piña colada,"Martínez y Cantó, S.L.",20,,,,,CAFES E INFUSIONES,INFUSIONES,OTRAS INFUSIONES,none,none,"100 GR: 3,25 Euros",11320,ALIMENTACION
[],40 g,20 bolsitas x 2g,08480000114044,,,,20 bolsitas x 2 g," INFUSION FRUTOS ROJOS (BOLSITAS PIRAMIDALES) ***NOVEDAD***, HACENDADO, CAJA 20 BOLSITAS - 40 g",Infusión Frutos Rojos Hacendado 40g,-,,Sin grapas,"['Hibisco deshidratado 31%', ' aronia deshidratada 21%', ' manzana deshidratada 13%', ' raíz de regaliz deshidratada 7%', ' aromas', ' majuela deshidratada 4%', ' serba deshidratada 4%', ' espino amarillo deshidratado 3%', ' arándano deshidratado 3%', ' baya de saúco deshidratada 3%', ' grosella deshidratada 2%', ' zarzamora deshidratada 2%', ' hojas de menta deshidratadas 1%. Contiene regaliz: las personas que padezcan hipertensión deben evitar un consumo excesivo.']",Hacendado,"Hibisco deshidratado 31%, aronia deshidratada 21%, manzana deshidratada 13%, raíz de regaliz deshidratada 7%, aromas, majuela deshidratada 4%, serba deshidratada 4%, espino amarillo deshidratado 3%, arándano deshidratado 3%, baya de saúco deshidratada 3%, grosella deshidratada 2%, zarzamora deshidratada 2%, hojas de menta deshidratadas 1%. Contiene regaliz: las personas que padezcan hipertensión deben evitar un consumo excesivo.","Mantener en un lugar seco y fresco y, una vez abierto, almacenar en un recipiente hermético.",Infusión Frutos Rojos,Bastek Coffee & Tea Sp.J.,,,,,,CAFES E INFUSIONES,INFUSIONES,OTRAS INFUSIONES,none,none,"100 GR: 4,25 Euros",11404,ALIMENTACION
